project,fix_commit_hash
commons-beanutils,3866c74f9a5cf7afa7fe5366fd056e92e0551191
commons-beanutils,25ac3249dc2a40bd52ceccc9251c8446b036d197
commons-beanutils,b44b3d95b321cef0281cdf130e8c286bfdcd60af
commons-beanutils,8f77bd63d8b5b2ab593b134fef2bf5e59bed0441
commons-beanutils,47ed0c7cdcb4d516e41769e38a9cd5ef4d01713d
commons-beanutils,a653374b2871d67f51cbb4ad2083444e9c3afe1c
commons-beanutils,430f96525f80fe4909208ee4d2aaff81c312aff5
commons-beanutils,295d46aeedf3660d89d6c578b84c410089f9b1b9
commons-beanutils,7c05411f80b6748b6b2197d2014bb98c8b0857c0
commons-beanutils,15c72674ebb4bd99790de97b5645f1531a3a7c00
commons-beanutils,330d5cf99c1eefe3fe86dae260a8873068650866
commons-beanutils,71491e23d68df50555c52db62ae9bfc0a2543b6a
commons-beanutils,49eaf68b54f4114a0176ee56790d8415fd64876a
commons-beanutils,a097839338082366071d8a1e0b68e9762459b634
commons-beanutils,3e26470374ecdfd77ac29a0f1b99c4030abdc6f5
commons-beanutils,034be5fcdabeed034bfb562ae7014e021caadd7f
commons-beanutils,b3240c0b4dec02d8a511b831e07eb0d03094f677
commons-beanutils,21892745c86fa03b465cdfabb99554e9659b1941
commons-codec,76c125c3b74a390a39cdcd6666cf7e9cea0e5c1d
commons-codec,28b7b958d39730fc278fd1919bf335c52133a1a2
commons-codec,9c881675d214b95fcf861b69b4204bcd7932f66b
commons-codec,c82fe35c48bd0082c16644d16d82d1be79d6b9d1
commons-codec,b83e111c619232be9ba0a7bba682ebc141b618b8
commons-codec,cbea3176308e86c6c5c82dbcb8fde367945ca1a0
commons-codec,7ff71807ce589931a56ae6f1306af43c6b8632e7
commons-codec,5a5bbc662104afe8f020d89d6e560f2897678984
commons-codec,27388c817bf558af48568ce724b9de080e80e8f1
commons-codec,c600de52e107d1fd3d5a9c1aa1bdbbd6754622a7
commons-codec,5ef5bd199a4e3df74479b4b363fa29b0b3092547
commons-codec,29a7e67999568a5c86b32ef513a90d5d090ad2b2
commons-codec,0fdd249cadaecd32a39d25301f5242f9a92ed351
commons-codec,36fccb4325f924bf46babd4d8d60226f8dd3f154
commons-compress,09aecce588d736955b803c9df908013960699836
commons-compress,33c95771c804abc02223f24a0234343b93ffde56
commons-compress,d50feb67569fb5881b8a2ff5996f656c5f207c2e
commons-compress,36335e3face4b866c7bb88b39fa8a99959d0a907
commons-compress,a2ba6d54852aceda5e3bf9285730da743ef04e77
commons-compress,f87a7ce9321b4901a77786387cfe8026f1249721
commons-compress,8705e97fbd1aa9de951456f05dff9ec56c4344b2
commons-compress,1fbb16b037e62c6af90ab89ab3ac8d3633c59a90
commons-compress,62202d2acd00b43415ce9ed45e1c37f42d6ef616
commons-compress,5ce60be9d55c62b72262680249ad933850aaa064
commons-compress,674886f560b2b1ca051b4cb6346a09a04a3cb628
commons-compress,886e924019e35dc28eabe7515f614ba4f6c63a2f
commons-compress,4ac67bf326c1494126161b18612bb62975246ab2
commons-compress,0daa8708dfcc5c0c3803ab2e41542dba134d71d0
commons-compress,4d00e14ec8d1e83533a8aeb788437568b417ca88
commons-compress,6f379134ae1807cd404ed6c9579707e5dc6a6df0
commons-compress,9caad351f30249cc72fb2840f87ad12fe660978f
commons-compress,992911d0fcd230497ee3fc50dcf49042b7372a47
commons-compress,d5c4ab74ac0c40787bd7194c353746c558b32ec0
commons-compress,083dd8ca0d298e3f9f9407f3b81a6fbfb11bc5f6
commons-compress,661008f8238acb71301b172a6aa9aaa8114d0c9c
commons-compress,469cf4d886f9a184168ba2d179899a600725d4c4
commons-compress,1c382914c0ca52e786937e222d8e7aad17348cfa
commons-compress,334f1de9a3efa31303c2788c209d249d7b33d3aa
commons-compress,a123142d947dbf38fc053c29291b555872c91ff2
commons-compress,8faba69945721e10b2bea0acda2db53298ffa124
commons-compress,be86c6236d4cbea207f3a4924687a0bbd99af360
commons-compress,e15c80ae3fafe8903f220a6232c37a77b919c60e
commons-compress,446555b160d4221d414710ea97a3140f50f889c6
commons-compress,a080293da69f3fe3d11d5214432e1469ee195870
commons-compress,9e80104befc54daaa097870b857e1bc334521490
commons-compress,72bfc1247553bdd2711d6bb27a7179be86ded4f1
commons-compress,f7726c4f727dd78f616374f87ae1e9424b41af67
commons-configuration,5d23a96a09f7401ee5fdb9d5b1fa2588e8d6d2b9
commons-configuration,514cdf8f1ae0ebff29e600e4888928bb28b18345
commons-configuration,ee5885049faf1933fac107065874d54a2c6ceea3
commons-configuration,5b7d3f5f4a40ad6e0ccf8ddde120219ba53cb3e6
commons-configuration,c3f8825c6b07812567c37c2901fd13851154ae85
commons-configuration,dcf38a0d2a49b6b96c557aa4475f734a6ab2dc02
commons-configuration,9720cbf8b2b6595f79e08f2964c53e47c96324f4
commons-configuration,e2b5ec79fcafdaff9f017853620ca2a6ee224fdf
commons-configuration,911bb2896267c57be1d584bf5057cd5bd1dad471
commons-configuration,1370689d55a2b86e1c78a869fe3b38a11ddfbb36
commons-configuration,4d9e906a21d2f0428b57f95d473ad526edf43a18
commons-configuration,08f67d612fef14178aa5a3617c215eb23e0d98a8
commons-configuration,cfce62427386671fb8d29c4810bbf627fe79785f
commons-configuration,80059048841a8e5058e1e4b249c94b6a4b5c83e1
commons-configuration,d6d786a181cee72df79c36dc4305cbb16f734088
commons-configuration,1ce0ae86f4284d340e71def34d2814e59f8d5a08
commons-configuration,16f6dcfac6e126f617f36ea3de1ad2912af2fd06
commons-configuration,9b63cfe4269c151de0d3c4c2c8d3cb9c229a1bd3
commons-configuration,a216362a393976500b515efbe08e7d96c688600a
commons-configuration,0f2e465e41e249e105dfb4a30242f1925988d6e3
commons-configuration,321b6255fb626fb72e99c60f40424f20644d7586
commons-configuration,1f44ef2bec5a7ea3198e0ec0ee9616a3d84400bc
commons-configuration,997f50595fd7b2df1730c7d4f9a0332ae9aad9f6
commons-configuration,3af8e6e23b211cd7d564b4d32cd214987131183d
commons-configuration,4975496a3ec2c152fb48a7b681000447c784d336
commons-configuration,eec9248006dd30d2a52e3ee47b5328399b2debc7
commons-configuration,9c3b1ac386c73ec6a99c84958b9ddef9e7d335b3
commons-configuration,0c6837581dd42a8b972be6a9b2a5c6364ec1d5d5
commons-configuration,13d0cd190180c7af98d81c9ed6457d745e2c7ae4
commons-configuration,102a2dd7cf9b947100359af15f99d152998d299d
commons-configuration,ad08eb7ef257615742e8059b514acb2f218e1b84
commons-configuration,457104106870b1c1cf99c6b87fd9041eceb8489b
commons-configuration,46f6defad6eee69a7f1442fc6ae0e75e4fc60b60
commons-configuration,b9b966d59f5942c7e6a4b6beca34f58a8aa1da48
commons-configuration,6dbc989762cd1d0a01c2c56c8e843d21ecd48d37
commons-configuration,0e56d20ea9718d9f74598f1f3dfeaa301f71d5e5
commons-configuration,0516bc683eff01ab32a09f7b6dab57bc5725579c
commons-configuration,bb888c9fe658940fd0f4d0c02d06a279bdf74304
commons-configuration,620a30da02016e54a36e73c3178ce8ed4df494dd
commons-configuration,6b873e468b5cae08c073f7d7816912a78db40550
commons-configuration,4bbdb3b88c5f833dea35d6e611e66e43772f21e4
commons-configuration,75b2d209c5ab7d1cf3aec51254fe93056aee2135
commons-configuration,cf9cbbdae44b88a7cc982765bed085b434f4816e
commons-configuration,5544b5af78ba07308f17e37915c2c919bb143870
commons-configuration,19abbba0d95840158ed7804c29a0acbe36dc6249
commons-configuration,0e1332c0fbc630c9f34ec7ee6f94e8c29d73eaeb
commons-configuration,1c543973e93f01249a7e879cdc3f30c604895462
commons-configuration,a3fec41476ade3604519145f929e68a6cbef21ff
commons-configuration,f21a3793d06495214fcc46c081ae0c663c272ae3
commons-configuration,d7437c79bbeba415523c52488019cca0f5cbb7cd
commons-configuration,6215969d2a1f8d95667c208af868758c8636c234
commons-configuration,ef8eb3d269274d2e6e4915875d027ada1efa0470
commons-configuration,3644942d2fa6445b6a24b2123fb812d50611915d
commons-configuration,4930140ec6fdceb7e15d31afa45243dee7d1e217
commons-configuration,55c4afa6abc98c0c9a728a7772c9feef0de3c512
commons-configuration,ac114d2fc57319200607f7d88033fcb936ef5544
commons-configuration,893a67efdf4fd2b02f5a7b1d6e3a22e10bf969cc
commons-configuration,76f12abd9d81587eda4c50e7816c75607b4b23ee
commons-configuration,27df5e894a2133e122ca7e78c5de45d26f7210a3
commons-digester,e3a9db20570a749bf3c6e14437a0c7bdd8399b01
commons-digester,7d99887c7a94827aa193a1fe87a2900048277592
commons-digester,167bb9c19d3988e4b0d66e33c6ab7eb4fec69e67
commons-digester,7a34dae3e818010b6998572a3600a769ed5d6fd7
commons-digester,53ff1658012cb1605894f739ebe48e598fe81f38
commons-digester,5c66a672f4d268990de569f226eb0c4aec57268d
commons-digester,ad52331fce912f0dabb893ef529be21798c8466c
commons-digester,5ca7e28fcda1639145c28a136286e26ff66d6856
commons-digester,3526158533320abd4ff2ebd5993192332628e5da
commons-digester,1b7dcd32a50bcf5ee4e1a4219512b8a9534180f2
commons-digester,5799116806a415777225a19cee2b48fcdab1b538
commons-digester,fed2743a2e68493965a6bec977d460dff619aa67
commons-digester,894abb412282eccbf43cbafaa2e1dfba2f5e08e1
commons-digester,48a877cf7201e2903fe932add19998fb8563d986
commons-digester,8e6f40c4d643bf40f533ce0a7cbc95687115e3f7
commons-digester,06e772d3cbcb18d4a7ed2f1dcaa8c83b6001fa80
commons-digester,c544f26583172d98492e8e9999167a9d9de61b44
commons-digester,25331d1b07599fa48df9d442666db96a69834c40
commons-digester,f9d8dc4d24e534a4d50782ba1928961265c32c8d
commons-digester,d8f0cb041e4c49bee724bfb4c51c56b9e88aeac1
commons-digester,b8d1e586e865966b0aae29b57dadd139c6542d16
commons-digester,09ab989d9d1f545250a32b3a16fcce16a028b3f6
commons-digester,0ce005b856eaec0c086802898ed2bfee884517a4
commons-digester,05edaae8dede448ec6aaac31adbd39571299027c
commons-digester,c83f5919085272101ef8ba7d53088b53f2dd701f
commons-digester,613074455600ca29c046f4243b8864c69e52fca6
commons-digester,16697df6cd0170deb51497a8a8969a2c050b1dcf
commons-digester,5acfcd51b6282e3d8378a49032da149519bd0350
commons-digester,760e2d59d84b218746d93ee3212a980ed04e5da5
commons-digester,a23b9b9942380dec975758091348657052114425
commons-digester,38fc00aa8db401eefa934c9ebe40c0f0b7ae1eb3
commons-digester,f88cd3b647cae3983ba0ccf6c63b83d9696f702b
commons-digester,215ac3d7536b9a50e0de482f3b9feb5634910188
commons-digester,909f2c048ab6f46dd9115ae8aad4298f6271844a
commons-digester,46641137d0d0925c07541a5af66ce9a29c42ab6b
commons-digester,754f43703ab3e4c9b0541222b5df47fabe148e13
commons-digester,007901c19daead0f9b76fda63f4fa67518206d1f
commons-digester,55c2ef2fe79d24677becaf2430c6015ffa0ba52c
commons-digester,8f8e1d75f88de42a4a92b67081ddb397abd24ff1
commons-digester,5b8a1da763d387a7e8e2c7c9c0c2c1744e579601
commons-digester,ec3d2af993826b57cf47446d809db2c8b49c7a77
commons-digester,f56aab06534e643ab1e413c36e367fa25e24621f
commons-digester,6d1c4002aad95031c84bf3bfa777852492d23fa1
commons-digester,7e3c917567dc3163c2228dd01e4ad90dd0b76320
commons-digester,8152cc7a1a7e56e4e4a4e70a1f552301f576857d
commons-digester,9c24b00d32acfba096d8b3fc12168bbe0ac4ef55
commons-digester,e25b6fedefdb1967fee9f64e0d0242d6472ad828
commons-digester,dad7386767de599295c2845cda7072e048d2e021
commons-jcs,18af885b3cf4605812a35fb656daef176fe233a6
commons-jcs,ddcb014f074dde2f0e442d6493ec7d834df5bbf4
commons-jcs,80fced6db6c15d7833e2c06fac4098640ff4c742
commons-jcs,0ff845a477db67a485e7a8c1cd8265e520bc8c05
commons-jcs,82c95c5f951ec316a717d72a46e9f1f7792dc818
commons-jcs,0a4b1c3b316335a1ee22ea86c28c1cd58b1bb583
commons-jcs,3b700639ef337839c69f45ebeea59dcd061d09ca
commons-jcs,cf5e503db4274fd2c060571c982a0fba8b00c09c
commons-jcs,60431261912586b5fe0cc5c8b4206e711cb0639a
commons-jcs,ee8a2c9ded95d5c77e4e43a2307ac15322d96d3c
commons-jcs,89fee834756bbe6d9e060376f95188d66789b1f7
commons-jcs,2468492a1aef370c66a6636f976543212371405a
commons-jcs,6c7b45bfb6af71c0cd821938d9b4e4fb1c1436b1
commons-jcs,a6c881f8c42433b49eb378881b9bdd63a1a52202
commons-jcs,6c0db77156cd67b5efb0e00dced7e2daf055ddec
commons-jcs,8f5c5e892b907ba7d05c2cf5f4dc7adb2dd2702b
commons-jcs,5b1e314826a40490ce38b532c4ad36fb01afd37e
commons-jcs,6912f621d22ce66e8b94710f0decdcae3354ca76
commons-jcs,d2d23c8aa02960549451c58ed3f0e84fd5ab3821
commons-jcs,875e98d3fb54def645b0339fb43ddc26a72e14cc
commons-jcs,40b6fd273de1cccf752fb7e5d1a8470eb5257a9d
commons-jcs,7f1ab60f7c1a30eb09cb06f23d6f010e3a187274
commons-jcs,b6c2d3fd1f70e51aa88f8d12aff006f6b390deb4
commons-jcs,3a2e35c85c92588b1219e2b9df8dcd516f5f2dec
commons-jcs,c0bfa13cc0d139245c58ad39728ef0a10bd99ab7
commons-jcs,965aa7f4fafe59c4f0d09f96f98bb83adc2187fc
commons-jcs,ad76167a8ceade7e58ce0ed8658bdf22ea248904
commons-jcs,345e06a95754c7babd443ab8332dad39dc738bc6
commons-jcs,d1c0b0c922855436f3ff54feb822349e97229d78
commons-jcs,50ebba3d096b49c3d6856f9cda1664be55c222fa
commons-jcs,7cec158bc9faa1d2aa267ddd6a02790ac1f2c3ec
commons-jcs,2b6f5d7ed93f9975b11ba631eb2f974078c7155e
commons-jcs,b829f1e92cf347184d6d184d3c17babda68abc79
commons-jcs,41fe91b0d099ec15c7d4e7e24e598e853ed65f67
commons-jcs,f11bea50aa42035f426343e1d0e5058e75e0d928
commons-jcs,33f3cfdbd24c4714f8d6a7841430127b33c89118
commons-jcs,7b7341a69bd379484d8e073d979b3f9acb465902
commons-jcs,267fc4ed3f2d9f63921f07cb5c12527eadacf73f
commons-jcs,cd31d7a1e4ced0ec0700275441563b235c236f95
commons-jcs,a6d1cd29574818dc220a3751a9c160633f2998a6
commons-jcs,2badad205dd69a9f82edbe150ca5437b0ac0d16b
commons-jcs,feecf333cacd2edfa06028db62e5d209f57f0dad
commons-jcs,49acf7f8a5caad67560c82043cc1f755c0eee826
commons-jcs,02852f48243245666c0ccf4d0b8dd455d2747fd3
commons-jcs,c73f626405dc91058ce5cbf4f87acb23384188b1
commons-jcs,c321cc96e9b3666035524af0c17767ed8e865bbe
commons-io,aad6359c39d59176c51e0d4e5ee31def1bc10077
commons-io,750d338864a92521f4daec993af7ef0aba9d609b
commons-io,33a52972db9afbe9baf2be23d8faeeb9bab01ea7
commons-io,67325cf97946f053da51dd358a9ffca0a9676c03
commons-io,56708e632e69a889eec8bf926bb3551ad53ded86
commons-io,539869352a5f4183028a3e6b33b4e002c5053ba4
commons-io,7c58d8a9919c5c9dbc1485a21d56bb3f37444060
commons-io,e191b9ca9486f2b4273ed5effba490c27a096ddc
commons-io,afe78a030b57e3f74825e134d6615ef4878778cc
commons-io,76e45d6a50da6228c44b04a565dca96432c4b197
commons-io,b34408aa82918b6fa8cd4033921d0331d8ef2b5a
commons-io,a9159aba0efda305e6985f904072bfe82ee2a1d1
commons-io,22a39cbc721d5c0391dea1ed10e5350f917c79db
commons-io,87c5e5377589c4fbbd499010a27b1e345ec38224
commons-io,76c4ec233c1a61b1f46df6d6847b889c0a7a978a
commons-io,1d031d6eb6e6861f38e228bd587ff74e7f6fcce8
commons-io,d9406824aeba0e977c0692971a6dbb2e62823886
commons-io,59bc597a256f0146b5bb05d951ae2d84963cf3df
commons-io,ab2aa8d6fdcdf5b3d326e7e86ac9d045f4859e98
commons-io,d6beaa363bca8324c7a699ce797a89698d49ba54
commons-io,9e2b2c09732ca596331f7ca34ba4e0f03d70093d
commons-io,a7bd568249f9ec20b69b2a700da6a0648e93a842
commons-io,6b57d2a14089735cf1c653a2717d05023a3be441
commons-io,933796e9330ed5043ad8e76d9fa2cb8b1d3a8e3a
commons-io,d357d9d563c4a34fa2ab3cdc68221c851a9de4f5
commons-io,c295a589777a35730c90b26f28f7cc938d4053e3
commons-io,e460f4f93817bea10b2fba8aaddeb892421d2668
commons-io,e4e03ef4c091f5a35da0d97a6a35224197b8be02
commons-io,d24dd1a3abc4624be55c0772ae4432686ee18792
commons-io,9e801d916c3d163a4cfcc822e50dd75ac7cefcc5
commons-io,16c983693a235bdc45c6286a1e7b01d8ef58907e
commons-scxml,757057addf72d587387055dd964ecb2a562a2cc3
commons-scxml,6eb761413871082d2ea128d8e132dd5ac06bbf4f
commons-scxml,e3c841e10f951fc54b51e7949d7a65f996c73b8d
commons-scxml,251bf6b18f83b8391ef3dfe83157ef5c51148fea
commons-scxml,321fd426406b6e60b6ea1bf9bf60857d6484f0f4
commons-scxml,49768f8bed23fe42100474423a6699580b972a16
commons-scxml,35e75829ef4a2cb124718e9a01301621d82ede8b
commons-scxml,a61c3c544a5d116f1a6503af08f010f33ead500b
commons-scxml,8233b90eb074a0d04c503bc0e23376d4cddf02a4
commons-scxml,b39a4adf6f31875e375435ca720a8d2e06ebcc53
commons-scxml,144d205df2fcceacd3898e9d9afe7cbcd5ed8340
commons-scxml,1cc51f55d6513baeb9948a53e23911ba68dc62ba
commons-scxml,05e94b8229535800e57c82a04dea764714cd4ef0
commons-scxml,a59d8f1b4504e30b36c7a22ef2e087cbd98a7553
commons-scxml,c2656e9926477da08cd26d60e55691ba26ee6b9f
commons-validator,279f3461b310661bac99cf13791feab3f9b22c61
commons-validator,0798c75fe3b08ce4128bf161622988c5b107c181
commons-validator,452c628c21466ec4f68d90921c8ebeab362fa17d
commons-validator,5120797447ee6b029f483049db56cc4aac673e50
commons-validator,c2319cbf65acfc6c42a1594cd98ff5628205afcb
commons-validator,6557ab539177a1a130ab33c0ffb7c3ed3a9c6c4b
commons-validator,69d178919b0d9d1b015c8d80ed2c6e338fb1c5e0
commons-validator,700dd81e5bc3e30586b168dca6b8f54f0e81005c
commons-validator,0110a996fdf2e25217ff5c3c54cbcc625e3f0f20
commons-validator,c247c6e361bc1ea677526418cbbc2eb5ab2d54b9
commons-validator,c22ca8c6de19ec24e3c2c5ef929c81a22f3d61a1
commons-validator,ac09c383d90fc2dd702e111699ab733c6e28dbba
commons-validator,342b4b2ebeae12c774a3f325411fe19eb6df3d07
commons-vfs,b87ba478a390a8dadd681bda54d0e2e21811cb1f
commons-vfs,6007fb22e41468b446b257bac13660cb2664e45a
commons-vfs,6322cd019c486b6b98cd3f94ad9097245be3447d
commons-vfs,d2cabb3883e5847f39f41ad8cc7ce5adf8c6959d
commons-vfs,bd2d4a000c4d5b4377e9a28bb225d3f61d45de31
commons-vfs,05cf5add4877cab893d308461ba6bab3ef033d38
commons-vfs,904616201f705118eaa565658034d0d8432717e0
commons-vfs,dd9ed3fa5cd6dec0ab5573e464b2cc5258066695
commons-vfs,0b2102cfc42afb2629973a3c0f2b9d614f33be7e
commons-vfs,b4bf3478b454c4c6ce6d9f859904c0d901beab4e
commons-vfs,47bc6d9f42c91c7a32c3e4451f381e47a65ec93d
commons-vfs,cd639652a35026e9e890b3a74dcdd138c3e1f395
commons-vfs,bd85cec8ed32e384b8d2e13246b12cf818310f25
commons-vfs,72f1d8a48a261bb0a15bd879a51559ca059a24dc
commons-vfs,f070d7c0174e3588c5f1f1347a7baa839c97262c
commons-vfs,eb09aeba4946d6027af23c2d2470dd452d8ed772
commons-vfs,d6cf5ed96ae5c3d6264057c129353858ea7aadb4
commons-vfs,0ac6c73dbdb75e156a3e5c06ea443f371749e144
commons-vfs,87e18b1cdd76581940c6c5e1d1eaef6e64eb02fc
commons-vfs,15aca89b0c1308137f66f4e1fa479a4673287335
commons-vfs,7af83ae82144e9f7223a24ff96e544ddd1700bd3
commons-vfs,d645125364e998b3f0648c6909d1afe62791f836
commons-vfs,2579c0909256b6feacc87fb9944c50198fed02ae
commons-vfs,00f44612507728a678f64d8bc3144cb7ec49d0ad
commons-vfs,a9bf61161b4343011d51724a505e82339fd9992d
commons-vfs,af46d68230bed03777625577374204b2cbe22e9d
commons-vfs,7c0f14aa7c14e9397e6cd68683bdab77218a5d92
commons-vfs,2ff50c9e620032456165037fe00f3edb99711d53
commons-vfs,71a07dcf9ad6211b83810ec187b617d005b818e7
commons-vfs,252254380c6b9ea99fc978b6abc1b3b4fccf9cf9
commons-vfs,cef7edb3028a11c60be8f9dd676587e97fab7e3d
giraph,fafecee712bc9b2ce8ef081d8170cdf99c48288b
giraph,ffed230ba8958ba3bc27310b71b0c6df589c3e63
giraph,1a4756b66bbd219943dce80a95dd46f44f46cbeb
giraph,6cb6acb44a1cff4136125faf763e67525ea696b1
giraph,f183402ea3aa777fd7fe822eb794837a8e0b3478
giraph,fd61fdad30c073f5b2576d1dc65452c5e4dac657
giraph,b0262f8c81c352c0cf3ac11e1e98646aa9587944
giraph,8a2ec5ebd9afa8a299cfdd5d3cd359898346588a
giraph,07dfe0f23c3aabdb4dd47d2a7a26bbd75934da5f
giraph,daf6bd54af7149e06961607f36e3034aec1e70ef
giraph,d3c8c564ceef470411821b5a6c82db17782ea3b2
giraph,b2c982294b90f03d507e3078b0b3bf0a359a29c6
giraph,f892342140c4dd4e852eebf3279723fe6ef6519c
giraph,8cb309da868afdc03f0dbddbdd18bbc0a6a1eb90
giraph,e354e067ea6b5d099db609aff76a199a81e92d12
giraph,843cd6eea60431ae527164f8fe9b0e054c7f9157
giraph,36ea4c00124e0a44cc32c9c2d11ff3f77a2da541
commons-bcel,8e00ac7a927f8ab42cae75fb6c5a54cb2bde8c83
commons-bcel,2ac8f67206fdaf6563b97baa9ef4cb2bbdfb8c70
commons-bcel,97abbb745f31c635c5e2b9a9a4edd8ec7c15430c
commons-bcel,38cf22a1846fef0a718386791f029b3ec7f125bf
commons-bcel,100cf21e5b877d160eefebdbe109b331427aff3f
commons-bcel,227008cff233f9424ab37044b2c0d7b2d178c330
commons-bcel,4b46a1595c4c8688644549b3cd762819f4ccfac0
commons-bcel,475e02f6b0f0e7b650b44929b19cf6d5812ad2de
commons-bcel,f1532f0cdd5cfc6c40fdc85bc50d22ef2dba699d
commons-bcel,b24dc73be37f00dc35bb1e41cad90c703c96a13b
commons-bcel,25232230d98d47fbb2be4648ce776702089ed13d
commons-bcel,8025b2aacf291bf9197171d9ff1f7a693431726a
commons-bcel,960febe9458e4213133bb7751c8ab9c3c0b88bc8
commons-bcel,a3fc218ad914c8e1de13ec3d5f5fb4a54597bc8d
commons-bcel,7a8ff741e0d60d6430be6f8a25bc1bbeb65832a2
commons-bcel,0d33e877b1642b1bb630415304b8d01de2ce427e
commons-bcel,d700649c1748cdec25ce871925d80a1356e3147b
commons-bcel,4f30fa5358a7712bbaba7e25d97166d9b4a0f0a0
commons-bcel,ae57c74449db1d55abea013eb0274fb9a1f636bf
commons-bcel,69b4784b44ccebceef03b445f420240d07a85062
commons-bcel,9fc8dbcd054fd82e8fde73c50b63832b6359f476
commons-bcel,dc4746b69a3580443310765eba606be998e2da4d
commons-bcel,3ad7450857297ed609c5b568fb55f77dd469d8b9
commons-bcel,190dee5fa3b5374f95ae8b3673705802789ed0a7
commons-bcel,45da20f49abafa125ff4f616e8312b89fbd1f139
commons-dbcp,12d7f3d204a242de56a5a94ea8371bd3f9717504
commons-dbcp,2280cbd563332a1b9f3ada9de77af40efc6c97b0
commons-dbcp,d254cf2bd17588e5111841b0ca0d349a0f4a6fd2
commons-dbcp,a3cefc2063d220efdc8a42a66164a5ff0bfd690a
commons-dbcp,d53e67a4a8ab87434b5704eacea37f98d126db15
commons-dbcp,beb266a7c1a91bea734bebcfcf0768790055e8ce
commons-dbcp,e45d91d0386a32edde0ed08b57f53ec2cc1de3ea
commons-dbcp,80287ea5dcec5dc0fe8903fd94a51fcd7252dade
commons-dbcp,bc71c883eec9865f626a77e668f610f1624be43a
commons-dbcp,6b436a0dc1c32095698fa777ea1365f5bbfc672f
commons-dbcp,29cf07169ebaf45dc8eab6c7e55c0039b31dfa5a
commons-dbcp,6658eba6826100e9059186809927f398446e33a4
commons-dbcp,87266fdb96e7b98dbf4fd2198ed3b8f245726203
commons-dbcp,b53521ba1a104bb725b63f5d11c551447b78ea59
commons-dbcp,7a2d76735fce33b815c9fd674b1c3e3eeb3aebf0
commons-dbcp,c50607e7c834422c7fd926a345b1badebd1a2675
commons-dbcp,76c80ad2819c85f71977e584bd1bfb3704ae6fa1
commons-dbcp,d815c27f7652dce234403fd95b55278a0423b5b6
commons-dbcp,adece42b0228e45f0fd0b131db25080b9a926611
commons-dbcp,d6819f7cc25aa649682215eeab9d7040b5438560
commons-dbcp,171528a88cca65f5b192be643c2425458d1edfbb
commons-dbcp,5bac43f7b775c9c876af614e745f80ccb495f01f
commons-dbcp,16c46bdb4330287fa64cbb2b71014c76852e5c8b
commons-dbcp,04e3fe1d2cfd176784f164413010d87a01f1e5c2
commons-dbcp,3fe15786c11fdcf1808aacc05b8b15d61f7ce23e
commons-dbcp,db4130171a9fdd567b86b73b8538d3d9d802e60a
commons-dbcp,fa10cfda08c3e12c5c187c1880f52f89284eb0e6
commons-dbcp,15e3ba0f7bbf0adec8ca93d6acaf5f488582c949
gora,b7fb9eea768a6daac93d1835726c737153f45ef4
gora,05b791a62c03a35bdfbf156f795ff00edc61e4a1
gora,c72f418ec98b259673c695ed60fa7290708a1d55
gora,9c384099633c80249316af35922c99a70cbbc5be
gora,c5352b0e077ad1bebe6f3536e7fd1efe2fef5cfa
gora,7a56d2484badfbceff130dab0c128f1a581827c0
gora,99894b82ae77290ff43d84eeffe638c3ed55d2d9
gora,0de528effcfa595ff9f9c5cb3d0c7eaf18392554
gora,bebc7a8a524e19739f6128437bab06212a35e75b
gora,683d902dc66c21b2353292880a00e0e149e548d4
gora,31af406eb992beebcb8c0f6908df8031ef179aeb
gora,1d5ce0051975f0aca46258ba1efe714768589b2d
gora,e66d8cd80c0fd29925050aec9ff96095617dd076
gora,eb4937418e700af5f8518f66e3d29bfc4d110798
gora,6d40006563f96442c039b9541355e3c18390ddab
gora,8d99c0554f4dcd620489eefd7963bce4d0a89dab
gora,3dada3ae68d58491197deb8a3c1cc3f5504a48f8
gora,5578e731d97d974902d923da646650228a2a1446
gora,fb4b3552a497ea082cec27c69512e7f91dbca619
gora,6a8f225173324e4bf593b3ec2bd60015e80d3f08
gora,6e552cf090053ecbb1ab4251528754373d0dd511
gora,9b4f29d41a71f58e2a0a31d03f1bb8117a9e8d60
gora,e6e6c2d91e0e8b6549b5eda8973e5f3c150a7774
ant-ivy,30d4b7bd496feaca6b37d23569fceff1738a643a
ant-ivy,fed3104bddbcbee6bc4c9f809174745734494e3e
ant-ivy,54c75983ede72a788285cf7189f4b561a0608748
ant-ivy,65479b478722291b54b3dd948621c72f322c1a9f
ant-ivy,4f33cc57244ad5712a899811ed95c309091eb28b
ant-ivy,416bc3ab8fb1771f8d5e0acae7c7c2aa7ac3776f
ant-ivy,fa41eed5a752d8921076a9edaa50aa02136e798b
ant-ivy,b44da9ac7e91ecc9e0e2130ca7fef06c4904e68b
ant-ivy,60e607819556c8a2d074916a8b60406a15208743
ant-ivy,a72a7bf769ec963ff66c67465ea1fa6bea7d351c
ant-ivy,f1ede358cc4301011e6187a9f5c705b0f95fa505
ant-ivy,4eabbdb232bbec913d70b722f91ef817486bf740
ant-ivy,85e1d92af672150ae91aa7116f544d1d27cf1345
ant-ivy,4b9e05f940da94ce9eacb3e89f900dcb40712fc8
ant-ivy,66310f553103e515ab41aa573aaf2e4101efa635
ant-ivy,297ac27a4c92416163b4d318f0f2b304495d116d
