project,commit_id,author_ts,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,label_oracle,label_BSZZ,label_AGSZZ,label_MASZZ,label_LSZZ,label_RSZZ,label_RASZZ,fix_ts_AGSZZ,fix_ts_BSZZ,fix_ts_LSZZ,fix_ts_MASZZ,fix_ts_RASZZ,fix_ts_RSZZ,fix_ts
gora,5758faf59558380e5c7e64646ccda5eed901a258,1452653617.0,1,1,2,0.8739810481273578,204,0,0.0,0,1,0.0,0,209.0,68.76256626953737,0.0,0,0,0,0,0,0,0,,,,,,,
gora,01437e1aea6098e6a31f001d139246199ce48066,1453871304.0,1,1,1,0.0,5,3,1423.0,0,12,143.5575347222222,68,210.0,68.66209993184458,39.0,0,0,0,0,0,0,0,,,,,,,
gora,54fc2ad7164333691e6f620846f97fd68d77768f,1453871524.0,1,1,1,0.0,104,18,418.0,0,10,654.4098495370371,6,211.0,69.66189819380136,21.0,0,0,0,0,0,0,0,,,,,,,
gora,73a649fbccb9fa7751aafb20076354c1b10952fc,1453871625.0,1,1,1,0.0,1,0,585.0,0,11,18.23923611111111,28,212.0,70.66180237553242,115.0,0,0,0,0,0,0,0,,,,,,,
gora,4968823b5a8ba6d8abe796414616584f6c104893,1453871754.0,1,1,1,0.0,5,2,393.0,0,11,150.31163194444446,10,213.0,71.66167590373419,40.0,0,0,0,0,0,0,0,,,,,,,
gora,4f98503c014c359b6ab018f43920d454b0344160,1454570431.0,2,2,2,1.0,2,0,149.0,1,10,755.9494386574074,9,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,
gora,655cd3aa846751f4805ef5e84ecd9193fe2c7aa2,1456537729.0,4,12,26,3.4438678870057253,2364,1363,408.96153846153845,0,12,366.1779487179487,283,214.0,70.08926585186353,51.0,0,1,0,0,0,0,0,,1463827085.0,,,,,1463827085.0
gora,e0009e6d6e42d2b2462f28bcff83648f2a1b77a5,1456692677.0,1,1,1,0.0,3,2,98.0,0,11,177.36153935185186,21,215.0,70.94213957336744,64.0,0,0,0,0,0,0,0,,,,,,,
gora,3977e99b1ada20355acab444d4c60ec2186dac63,1456692929.0,1,1,1,0.0,6,2,99.0,0,11,0.0029166666666666,22,216.0,71.94189295424894,65.0,0,1,1,1,1,1,1,1456705815.0,1456705815.0,1456705815.0,1456705815.0,1456705815.0,1456705815.0,1456705815.0
gora,d46a96f4125cc0abf024226d7f43e6a6e614a1ec,1456705815.0,1,1,1,0.0,1,1,103.0,1,11,0.1491435185185185,23,217.0,72.92887663677784,66.0,0,0,0,0,0,0,0,,,,,,,
gora,8267561e52a02bf9faf70a24484aac105cdcc9d0,1458956522.0,1,5,9,2.925545154458064,1476,0,0.0,0,1,0.0,0,218.0,71.6788970919546,0.0,1,1,1,1,1,1,1,1553437431.0,1462813466.0,1553437431.0,1553437431.0,1553437431.0,1553437431.0,1462813466.0
gora,b7fb9eea768a6daac93d1835726c737153f45ef4,1461590518.0,2,6,7,2.303381533244092,50,12,227.0,1,12,154.3872503306878,72,0.0,0.0,0.0,1,1,0,0,0,0,1,,1461852938.0,,,1461852938.0,,1461852938.0
gora,b0d69051961c797200ec92b37a1557f1be1c2c58,1461852938.0,2,6,7,2.1849861836884656,38,39,232.42857142857144,1,12,3.037268518518519,79,1.0,0.9917473887067344,0.5,0,0,0,0,0,0,0,,,,,,,
gora,52b03d537c60b799dfc9f7259d43b56b6390c304,1461853736.0,1,1,1,0.0,5,1,289.0,0,12,0.0092361111111111,26,2.0,1.9916971970752144,1.0,0,0,0,0,0,0,0,,,,,,,
gora,640852e1fcfda4fa69e03f47dba9122f36e9c882,1461854599.0,1,1,1,0.0,2,2,293.0,0,12,0.0099884259259259,27,3.0,2.9916155551983503,2.0,0,0,0,0,0,0,0,,,,,,,
gora,ad5eb9da3821781dceb90b4db88f3bc4fd2d7010,1462552295.0,2,3,3,0.9864267287308424,5,4,196.0,0,12,109.0891512345679,13,219.0,69.3275364346474,59.0,0,0,0,0,0,0,0,,,,,,,
gora,049555130980de6663674923968795de99edfe1c,1462813466.0,3,5,8,1.4728047342519088,204,50,1423.375,1,12,363.1682653356481,183,220.0,70.09128896071294,52.66666666666666,0,1,0,0,0,0,1,,1522879130.0,,,1522879130.0,,1522879130.0
gora,348e020e1df6c0b3a5b8c38b220746617320fb43,1463526695.0,1,4,6,1.6349139756059292,1171,0,0.0,0,1,0.0,0,221.0,70.4343484143837,0.0,1,1,0,0,0,0,0,,1496074855.0,,,,,1496074855.0
gora,8a7101781ea18d8e3ca2a8e37978110337fe2373,1463584485.0,1,1,1,0.0,16,3,262.0,1,12,255.97861111111112,15,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,
gora,d6c820b227ee1eea298126414e2e133096f7698a,1463642194.0,1,4,8,2.247999426605195,1152,0,0.0,1,1,0.0,0,6.0,6.280206670969027,0.0,0,1,1,1,1,1,1,1472328847.0,1472328847.0,1472328847.0,1472328847.0,1472328847.0,1472328847.0,1472328847.0
gora,f5a6d842d45bb592153b616085634b8fa3664d2d,1463827085.0,9,26,49,4.727966830010169,437,338,492.6734693877551,1,12,407.5043556311416,620,1.0,0.5769625843532892,0.1111111111111111,0,0,0,0,0,0,0,,,,,,,
gora,1ce9a887a93006180ea19b00b28473acde4c8b05,1463946968.0,2,3,3,1.4634582986483031,2,28,1111.3333333333333,0,12,126.44339891975308,106,2.0,1.57191283141359,1.5,0,0,0,0,0,0,0,,,,,,,
gora,fc00bb5b9b5223a43d0246d4fd478d90603e5f08,1464246161.0,2,6,10,2.3621334280595856,222,264,493.5,0,12,553.8378287037037,96,222.0,70.76515370774463,70.5,0,0,0,0,0,0,0,,,,,,,
gora,2b8b0610767f4cc51f0a393a0627b721069f052c,1464529677.0,1,2,3,1.431059896297698,192,0,0.0,0,1,0.0,0,4.0,3.68009761404185,0.0,0,1,1,1,1,0,1,1525290502.0,1470943818.0,1525290502.0,1525290502.0,1525290502.0,,1470943818.0
gora,e8ed25deb75b4e9506bc6ac6121d4e7e7e5feaf6,1464801235.0,2,2,3,0.1211724941776591,247,239,626.3333333333334,0,12,48.39387731481481,73,223.0,71.24264608715269,21.5,0,1,0,0,0,0,0,,1553437431.0,,,,,1553437431.0
gora,e28c661bccd40a0b03221ad6af08c2bcb3075149,1466329601.0,2,2,9,3.135383658505676,494,4,76.0,0,13,5.378802726337448,31,5.0,4.442499271866359,2.0,0,1,0,0,0,0,0,,1470943818.0,,,,,1470943818.0
gora,5684bfa9be52505e49dec532b5b070184de0cfcb,1469477123.0,2,4,15,2.350017143029965,249,89,162.2,0,13,203.1197608024692,61,6.0,4.989563171677216,3.0,0,1,0,0,0,0,0,,1470943818.0,,,,,1470943818.0
gora,29a3f615eb2c5a451378c1695ab250fbd7d4bb1a,1469617888.0,1,1,1,0.0,86,9,290.0,0,13,1.629224537037037,3,7.0,5.966622060775844,3.0,0,1,1,1,1,1,1,1471976315.0,1470943818.0,1471976315.0,1471976315.0,1471976315.0,1471976315.0,1470943818.0
gora,73cc289467b1072e79f8a10aa4e95c0355814ca1,1469657652.0,1,2,2,0.934068055375491,6,14,126.0,0,12,507.22474537037033,18,6.0,2.019174489688227,3.0,0,0,0,0,0,0,0,,,,,,,
gora,d607fdfe37c3167fb997708811effc5c94f54af3,1469716387.0,3,3,3,1.5830992038612894,78,6,1036.6666666666667,0,13,54.75015432098765,122,2.0,0.5621029967116012,0.6666666666666666,0,0,0,0,0,0,0,,,,,,,
gora,fd80478e376790856b399f472283e58c3969f8fa,1469954760.0,2,3,9,2.471633510423388,60,18,100.22222222222224,0,13,9.394920267489711,50,8.0,6.90186324551591,4.5,0,1,0,0,0,0,1,,1470943818.0,,,1470943818.0,,1470943818.0
gora,a05928a7e347e841ed0bb4359908b5feca390fb2,1469998660.0,4,8,21,3.8491002850085,625,58,790.2857142857143,0,13,242.4101014109348,241,9.0,7.892123319554286,2.75,0,1,0,0,0,0,0,,1470943818.0,,,,,1470943818.0
gora,897c787e5f05793c710a96a3741fe9cde4af1ef7,1469999437.0,1,1,1,0.0,43,43,408.0,0,13,0.0089930555555555,6,10.0,8.891926509983943,6.0,0,0,0,0,0,0,0,,,,,,,
gora,c9d11af58f80f200972f4c59a11cfbb6afbbb532,1470001620.0,1,1,2,0.9182958340544896,5,1,231.5,0,13,0.2838136574074074,10,11.0,9.891304398214078,7.0,0,0,0,0,0,0,0,,,,,,,
gora,4fdbf6c810a951918ed142d8fc3e83f985b5672c,1470025953.0,1,1,2,1.0,56,2,326.5,0,12,71.74615740740741,8,12.0,10.883604321957844,0.0,0,0,0,0,0,0,0,,,,,,,
gora,b4cb434b726deedec52d570479289c1c655003bc,1470026241.0,1,1,1,0.0,2,2,-90.0,0,13,0.319224537037037,25,13.0,11.88350411905214,7.0,0,0,0,0,0,0,0,,,,,,,
gora,8ba235dd6cf2d61e714293fddb9239735a6d8e71,1470026906.0,1,1,1,0.0,7,4,89.0,0,13,0.3269212962962963,11,14.0,12.883251667708674,8.0,0,0,0,0,0,0,0,,,,,,,
gora,44bf7101e44dd6690cf7165bd314511092ca86cd,1470387163.0,4,5,12,3.5246889192388573,213,80,1201.4166666666667,0,13,4.417311921296296,199,15.0,13.736646014046762,3.0,0,0,0,0,0,0,0,,,,,,,
gora,ff1fddfdb016046cea8933adc2a04d05088c45a5,1470392385.0,2,3,3,0.9826817324242788,26,10,33.0,0,13,4.961277006172839,41,16.0,14.73437832984057,9.0,0,0,0,0,0,0,0,,,,,,,
gora,ed80810818c47d67668f26f3469e90ac10c97bb2,1470943818.0,2,7,15,3.03783776301475,276,42,114.8,1,14,10.060594907407408,94,0.0,0.0,0.0,0,1,0,0,0,0,0,,1471248833.0,,,,,1471248833.0
gora,a02c5dd9ff307cafdd89ff57c1fdd7f02cd06867,1471203716.0,2,3,10,1.6177375800583804,633,120,97.8,0,14,2.707270833333333,37,1.0,0.991826052530424,0.5,0,1,0,0,0,0,0,,1471204242.0,,,,,1471204242.0
gora,ee6b6c058efc7194610f3b5b3e7b7d17564ff324,1471204242.0,2,2,2,0.9182958340544896,3,3,269.5,1,14,0.0060879629629629,3,2.0,1.9917929659367493,1.5,0,1,0,0,0,0,0,,1471248833.0,,,,,1471248833.0
gora,2f065e8669fb8699b6a08c157fb9ffc2c3254130,1471248833.0,2,3,10,2.670887909684952,136,148,148.2,1,14,0.5205069444444446,50,4.0,3.9861807802876505,3.0,0,0,0,0,0,0,0,,,,,,,
gora,6428e5d0d82aec4dfc8511f9e9d9ff5477b4dc31,1471463150.0,1,1,1,0.0,4,6,2465.0,0,12,83.52996527777778,35,4.0,2.93380495298229,0.0,0,0,0,0,0,0,0,,,,,,,
gora,4192c8751e546890e50da550cc7b8f737c91e502,1471545697.0,1,1,1,0.0,6,11,324.0,0,12,89.33578703703704,10,5.0,3.925393231568444,4.0,0,0,0,0,0,0,0,,,,,,,
gora,788807eeb0335b163ab20c769983a91602273f22,1471724890.0,2,2,2,0.3054005708792003,161,4,61.0,0,13,175.09813078703704,20,7.0,5.697597881829556,3.0,0,0,0,0,0,0,0,,,,,,,
gora,6406e124a1d1361629b5265c611e5a4504ffbb02,1471976315.0,1,1,1,0.0,1,1,454.0,1,14,8.419930555555556,11,6.0,5.851520303253532,4.0,0,0,0,0,0,0,0,,,,,,,
gora,a6cb1dafb5fdfe866a8b18a7e1bc8425d647e356,1472074523.0,1,2,2,0.8112781244591328,15,1,331.5,0,12,118.00514467592592,3,13.0,11.628712631757669,0.0,0,0,0,0,0,0,0,,,,,,,
gora,259f16353623eb9138d0c60d55b7864a0a05dbdb,1472076199.0,1,2,4,1.7799742352607892,56,2,253.5,0,1,98.9525925925926,4,15.0,13.628058838478603,0.0,0,0,0,0,0,0,0,,,,,,,
gora,2a3ecfbc951e3d2032b2df7e9fb9198a3ae8ebf7,1472315849.0,1,1,1,0.0,5,7,259.0,1,12,113.00409722222224,12,16.0,14.52488923927013,6.0,0,0,0,0,0,0,0,,,,,,,
gora,498c783eb56b2ba3476f4e93f2f27149b63f6e41,1472328847.0,1,1,1,0.0,1,1,628.0,1,1,100.53996527777778,1,17.0,15.518923815883593,3.0,0,0,0,0,0,0,0,,,,,,,
gora,e943b5a036644c850227d8de8d665eed45510f59,1472351043.0,1,1,1,0.0,1,0,454.0,1,14,4.337129629629629,12,7.0,6.772743110008271,5.0,0,0,0,0,0,0,0,,,,,,,
gora,1339aad4760ac9afb41a5e1f0eb42b71d0103e2b,1472420303.0,11,11,11,2.7956412982317937,57,60,173.63636363636363,0,15,329.4568602693602,79,21.0,19.473898320487752,2.4545454545454546,0,0,0,0,0,0,0,,,,,,,
gora,01856b565be8b6e890130dedc3bed89f63c96daa,1472642811.0,2,3,4,0.9411013327850792,144,290,1226.75,0,13,203.45440104166667,164,8.0,3.7847125363329006,2.5,0,1,1,1,1,0,1,1487255312.0,1487255080.0,1487255312.0,1487255312.0,1487255312.0,,1487255080.0
gora,f5503ef369f2193f6395e72cc1875a94c04b33a3,1473902930.0,1,2,3,1.102652051070839,40,48,787.6666666666666,0,13,14.584710648148148,121,224.0,64.65087018581004,42.0,0,1,1,1,0,1,1,1487255312.0,1487255080.0,,1487255312.0,1487255080.0,1487255312.0,1487255080.0
gora,854899e5db38fa14e7be56c1f850c35387d4df06,1474052518.0,1,1,1,0.0,4,3,566.0,0,12,323.55641203703703,20,225.0,65.5379505477543,120.0,0,0,0,0,0,0,0,,,,,,,
gora,882fac9790e64183999cf6d3714d12d0e73da351,1474052603.0,1,1,1,0.0,1,1,169.0,0,12,107.07601851851852,2,226.0,66.53788382939521,3.0,0,0,0,0,0,0,0,,,,,,,
gora,f14dbd4be9f0ed0729816466db0a803b1c7598a3,1474064850.0,3,3,10,3.0614314889661944,1375,1365,1349.9,0,13,42.56582175925927,162,17.0,14.19229750748493,5.0,0,1,0,0,0,0,1,,1522879130.0,,,1522879130.0,,1522879130.0
gora,ac6c42b37385fd05fa9776e53d6de41320a202c4,1474216272.0,1,2,3,1.4604846813131114,11,2,139.66666666666666,1,12,115.61787422839508,36,9.0,8.29539550677486,0.0,0,0,0,0,0,0,0,,,,,,,
gora,70637707188c30111862d716b9af94cf7c742d1a,1474266968.0,2,2,2,0.8274474285409099,215,0,0.0,0,1,0.0,0,10.0,9.281514506898642,0.5,0,0,0,0,0,0,0,,,,,,,
gora,28e1011120468f183d7f1fb6371285946420a34b,1474267022.0,1,2,2,0.9960799908510808,69,26,169.5,0,13,163.0198611111111,23,11.0,10.281498031032076,2.0,0,0,0,0,0,0,0,,,,,,,
gora,b9f9f56bd29ce2fefc57acae76ad31c2f075840e,1474306198.0,2,2,3,1.4772170014624826,15,1,-10.0,0,12,144.1349537037037,21,3.0,1.4129631076732618,0.5,0,1,0,0,0,0,0,,1522879130.0,,,,,1522879130.0
gora,4cb5a8b4d46e9fc76cd91728855a431ddad2ca34,1474455072.0,3,3,10,3.2776134368191165,11,11,1359.3,0,13,4.498253472222221,179,12.0,11.21851357598524,3.0,0,0,0,0,0,0,0,,,,,,,
gora,5846373ed25d32a37053853ae16265b7e560eeb1,1481448307.0,1,1,2,0.9902246902198684,39,4,561.5,0,12,108.48563657407408,36,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,
gora,33bab4a3e4711028adc30766b0cc797dab4604ba,1485585840.0,1,1,1,0.0,2,2,1057.0,1,12,152.74621527777776,68,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,
gora,84cde80693c5baf593b684c93bd6e8a650c2426f,1485660070.0,1,2,5,1.383804540311328,329,8,231.6,0,13,19.49890277777778,38,1.0,0.8821810752186088,1.0,0,0,0,0,0,0,0,,,,,,,
gora,5664dc6791d97116f7613e9bb8407583b411b457,1487255080.0,2,2,2,0.5665095065529053,5,10,1397.5,1,15,16.967094907407407,66,1.0,0.9884292099637274,0.5,0,1,0,0,0,0,0,,1487757194.0,,,,,1487757194.0
gora,76c86b960ea4e4d40e49b9c48fe865ca8e826e8e,1487255312.0,1,1,1,0.0,3,3,1457.0,1,15,16.969780092592593,77,2.0,1.988414665986704,1.0,0,0,0,0,0,0,0,,,,,,,
gora,ce945da33c42463567c40a2d35fc34a0e23618d6,1487311755.0,1,1,1,0.0,955,931,2471.0,0,12,177.27087962962963,37,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,
gora,1d38afc472ba0fd0f67bdb555d1a790aa55ae60e,1487404577.0,1,1,1,0.0,7,5,2495.0,0,12,1.0743287037037037,38,1.0,0.997065271668986,1.0,0,0,0,0,0,0,0,,,,,,,
gora,b0cd1950c978181890213e1c85e437e44421405e,1487757194.0,1,1,2,0.9182958340544896,11,4,926.5,1,15,5.810162037037037,97,3.0,2.9417769593610057,2.0,0,0,0,0,0,0,0,,,,,,,
gora,2caa0ea3db494c6bb0e74d1f1fc8b8c86ddb5cf0,1488796071.0,1,1,1,0.0,1,1,396.0,0,11,404.2166319444444,11,4.0,3.817827247716882,3.0,0,0,0,0,0,0,0,,,,,,,
gora,d1347a5fdb48018050cf25d0e203019521ac8b77,1489530746.0,1,2,3,0.6269948563165914,33,2,25.666666666666668,0,13,29.866327160493828,2,47.0,12.742201046454184,44.0,0,0,0,0,0,0,0,,,,,,,
gora,9b632c5e1a951fbf06126063a3cee9ed65bea9a9,1494413256.0,1,2,2,0.9480782435939054,105,15,432.5,0,1,308.00704861111114,3,0.0,0.0,0.0,0,1,1,1,1,1,1,1494440066.0,1494440066.0,1494440066.0,1494440066.0,1494440066.0,1494440066.0,1494440066.0
gora,976a5c1db12d61ac2345f5aa6afcda8c1f3f4ed8,1494440066.0,1,1,1,0.0,7,1,835.0,1,1,0.3103009259259259,3,1.0,0.9991505826002184,1.0,0,0,0,0,0,0,0,,,,,,,
gora,e6eab433cf5584bac1f418dbc0caa5427408a209,1495393490.0,1,1,1,0.0,5,1,1463.0,1,15,88.38305555555556,79,4.0,1.6079077607323802,3.0,0,0,0,0,0,0,0,,,,,,,
gora,3a4f1390673ea29f96be1166a8f28fee4bd7444a,1495470919.0,1,1,1,0.0,20,7,279.0,0,11,626.1837847222222,7,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,
gora,1242a61db95dd10786a50caec1877544ad95e332,1495809617.0,2,3,3,1.425067975553202,66,4,477.6666666666667,0,14,272.186763117284,38,1.0,0.989374079716771,0.5,0,0,0,0,0,0,0,,,,,,,
gora,7c0e34eb942ae2fb990795c6ffce1632edfdccac,1495868375.0,1,1,1,0.0,4,2,1467.0,0,15,5.496354166666666,80,2.0,1.9856938788635743,0.0,0,0,0,0,0,0,0,,,,,,,
gora,b9b91ae68d5ecc7a94d9aa14f3a93bb892c5da38,1495974986.0,2,3,3,1.1401156785146092,6,20,1453.3333333333333,1,15,119.2074575617284,161,5.0,2.575785864974312,3.0,0,0,0,0,0,0,0,,,,,,,
gora,a4b26e6c8b320b88d6a802f653a30b5d971d58fa,1495978734.0,1,2,3,1.100878661835536,194,3,31.33333333333333,0,16,90.88900848765432,2,2.0,1.438041060844205,0.0,0,1,0,0,0,0,0,,1496074855.0,,,,,1496074855.0
gora,c506f44f53f474b0ed7f1ffad47d087dace680a1,1496074855.0,1,2,5,1.6352796250931825,62,135,63.4,1,18,-0.2956412037037036,7,2.0,1.9006642226172268,2.0,0,0,0,0,0,0,0,,,,,,,
gora,3b2f282dd68e6e3bae74c43fdd0b42039a9193d1,1496087317.0,2,7,13,2.22553721553476,209,1243,280.3076923076923,0,18,372.11533831908827,67,3.0,2.899555703115273,1.5,0,0,0,0,0,0,0,,,,,,,
gora,25188aacd98cbcfeec79026a285fb7b1f37187eb,1496394814.0,9,10,11,3.295917005262178,49,129,207.72727272727272,0,16,344.2088520622896,117,3.0,2.936899751532581,0.1111111111111111,0,0,0,0,0,0,0,,,,,,,
gora,9e95efe2c5d7345400c1e5d081ad2c75bf833976,1496591571.0,1,1,1,0.0,0,21,100.0,0,18,5.836273148148148,8,4.0,3.839663501878488,1.0,0,0,0,0,0,0,0,,,,,,,
gora,d5e5560bac73885a34de1df66ea998f76006bc28,1496931730.0,1,2,2,0.8708644692353646,22,2,968.0,0,16,8.643865740740742,115,4.0,3.872009950291102,2.0,0,1,0,0,0,0,1,,1525153773.0,,,1525153773.0,,1525153773.0
gora,e796c8c511463cefdb6da785baf9373d19795995,1496936009.0,1,1,1,0.0,110,0,0.0,0,1,0.0,0,5.0,4.871365728957745,0.0,0,0,0,0,0,0,0,,,,,,,
gora,cd3522aa47c542594dc9cc4d91b023a65db71ae9,1497296001.0,1,3,4,1.5951666805482465,865,0,0.0,0,1,0.0,0,6.0,5.723183449703072,0.0,0,1,0,0,0,0,0,,1502619763.0,,,,,1502619763.0
gora,1ad1cc9c96d0e2a12612a9efa76503218a935316,1497718565.0,1,1,4,1.722050557319437,471,15,27.5,0,1,2.264340277777778,1,6.0,5.732132550520085,1.0,0,0,0,0,0,0,0,,,,,,,
gora,8571ad90db93507118897e7fb51500ac4821c47c,1497775227.0,1,1,2,0.902763119943902,92,43,187.5,0,1,0.6558101851851852,3,7.0,6.720513684647703,2.0,0,0,0,0,0,0,0,,,,,,,
gora,b0c197744e40816bd5a1780684e9f31081949790,1497873944.0,1,1,3,1.1446241642993065,132,122,162.66666666666666,0,1,1.3611612654320986,6,8.0,7.6972462377155955,3.0,0,0,0,0,0,0,0,,,,,,,
gora,eae36f4752f0e22465df552b1c8da1cb5db347fb,1497889515.0,1,1,1,0.0,10,7,166.0,0,1,0.1802199074074074,4,9.0,8.693095474232825,4.0,0,0,1,1,0,0,0,1503329146.0,,,1503329146.0,,,1503329146.0
gora,00d392f2c71e4c6b3e1c8a2fefff0b30afd7c05a,1498108396.0,1,1,2,0.2778395739583094,115,10,123.0,0,1,2.623454861111111,7,10.0,9.628272279978628,5.0,0,0,0,0,0,0,0,,,,,,,
gora,a7b99f83aaf385cbe6772a5a0c7843b65153ec57,1498126008.0,1,4,9,2.6188778853567283,466,62,96.11111111111111,0,1,4.269583333333333,4,7.0,6.557265305758216,1.0,0,1,1,1,1,1,1,1498159621.0,1498159621.0,1498159621.0,1498159621.0,1498159621.0,1498159621.0,1498159621.0
gora,d68be8dfb013d7f8d1e56c94d554166d6440de35,1498141432.0,1,1,4,1.5419258493226926,271,154,183.25,0,1,2.188735532407408,13,11.0,10.617517244647088,6.0,0,0,1,1,1,0,0,1503329146.0,,1503329146.0,1503329146.0,,,1503329146.0
gora,05b791a62c03a35bdfbf156f795ff00edc61e4a1,1498159621.0,1,2,7,2.7410565953781973,119,9,131.85714285714286,1,2,0.3334623015873016,7,3.0,2.305098546890352,0.0,0,0,0,0,0,0,0,,,,,,,
gora,6617b0bb81b7c7da327acf3be2bef9b8cb77337a,1498198422.0,1,2,6,2.413103457985865,266,36,147.33333333333334,0,2,0.2993904320987654,8,4.0,3.301638872426864,1.0,0,1,0,0,0,0,0,,1501178821.0,,,,,1501178821.0
gora,516f366cc27fa2654cf4017fa151cc07ad902a6d,1498222126.0,1,4,6,2.3465711230140984,433,240,168.66666666666666,0,2,0.4165509259259259,8,5.0,4.298777892542514,2.0,0,1,0,1,0,0,0,,1501178821.0,,1503242449.0,,,1501178821.0
gora,7c3390d0a7cf72afe3ffb3e3748f993e85cce48b,1498226825.0,1,2,2,0.6869593051338208,404,0,0.0,0,1,0.0,0,12.0,11.587117305437374,7.0,0,1,1,1,1,1,1,1501116778.0,1498482354.0,1498482354.0,1501116778.0,1498482354.0,1498482354.0,1498482354.0
gora,2695794ad01132486447e489b7e179edb357b974,1498241564.0,1,5,8,2.745063521884508,374,199,160.375,0,2,0.2591623263888888,13,6.0,5.295818715861124,3.0,0,0,0,0,0,0,0,,,,,,,
gora,89109b855537050f5b9d125a88d26ca2c1d12f78,1498338302.0,1,2,3,1.1985010473754922,194,17,317.3333333333333,0,2,1.1196527777777778,11,7.0,6.278083560714131,4.0,0,1,0,1,1,0,0,,1501178821.0,1501213157.0,1501213157.0,,,1501178821.0
gora,27b015e5dfdb67f8530e7c110d36aa55d0e42cb1,1498482302.0,1,1,1,0.0,246,64,280.0,0,1,3.9452546296296296,7,13.0,12.489074743962474,8.0,0,1,0,1,0,0,0,,1503329146.0,,1503329146.0,,,1503329146.0
gora,c72f418ec98b259673c695ed60fa7290708a1d55,1498482354.0,1,2,2,0.1397777916276091,20,183,202.0,1,1,2.9575115740740743,2,14.0,13.489053294984876,9.0,0,0,0,0,0,0,0,,,,,,,
gora,b61eeaf0529f070ba19db904821b517a9e5528dc,1498484227.0,1,2,2,0.2386845113510013,31,20,312.5,0,1,0.0219791666666666,10,15.0,14.48822137591082,10.0,0,1,1,1,0,0,0,1501116778.0,1501116778.0,,1501116778.0,,,1501116778.0
gora,5e383ef974541804382a639b79e3efbf6b03d2b2,1498673718.0,1,6,12,2.4230559537900773,953,596,88.66666666666667,0,2,1.4806520061728394,13,8.0,7.206847722933959,5.0,0,1,0,1,1,0,1,,1501178821.0,1503242449.0,1503242449.0,1503242449.0,,1501178821.0
gora,3b44781f9514988a31e2748416b1cb7015e2767a,1498699918.0,1,2,4,1.4837646481389968,80,63,259.0,0,1,4.485610532407407,17,16.0,15.386261451662737,11.0,0,0,0,0,0,0,0,,,,,,,
gora,ecd3c598b98212cbd47cd415819b62614496839e,1498709677.0,1,2,2,0.9182958340544896,3,3,128.5,0,1,0.1129513888888888,6,17.0,16.381370647331615,12.0,0,0,0,0,0,0,0,,,,,,,
gora,4ce6a6e423700c72b99d28c7419aacc1dfe9e1ab,1499446116.0,1,5,15,3.5487141660617514,745,43,87.66666666666667,0,2,7.271038580246912,25,9.0,8.02416737012964,6.0,0,1,0,0,0,0,0,,1501178821.0,,,,,1501178821.0
gora,2fe2c2bbbffcbeb968e523dd332ad087827b3f92,1499491527.0,1,3,7,2.006939702073739,163,140,144.71428571428572,0,2,0.5255902777777778,26,10.0,9.01224576371202,7.0,0,1,0,0,0,0,0,,1501213157.0,,,,,1501213157.0
gora,163624a9596298bf80bb41360fcd246a886a0688,1499492205.0,1,2,3,0.946372935985442,22,6,159.33333333333334,0,2,0.0078472222222222,16,11.0,10.012046513660746,8.0,0,0,0,0,0,0,0,,,,,,,
gora,4ebfabb194c88fa10db51d6f2db6282a357ae15d,1499495045.0,1,1,1,0.0,8,1,253.0,0,2,0.0328703703703703,11,12.0,11.011121936510104,9.0,0,0,0,0,0,0,0,,,,,,,
gora,cc452f8dc0d864c50279dfa61d56e57e5e40a740,1499506374.0,1,4,7,2.302820043784768,129,26,160.85714285714286,0,2,0.2388657407407407,33,13.0,12.007076171911136,10.0,0,1,0,1,0,1,1,,1501178821.0,,1501213157.0,1501213157.0,1501213157.0,1501178821.0
gora,71a95b98f37d268eeafd2fb653ee1b2158416eaf,1499809104.0,1,5,9,2.4201813699941503,1801,0,0.0,0,1,0.0,0,20.0,10.216921936776869,0.0,0,0,0,0,0,0,0,,,,,,,
gora,434398203b50c8bc4a71b116ebfa99ef6d0de8a2,1499872562.0,1,3,6,1.657676361314577,281,7,190.0,0,2,3.880621141975308,26,14.0,12.866294317297616,11.0,0,1,0,0,0,0,0,,1501178821.0,,,,,1501178821.0
gora,055d5b48cc618b41b2a2d41d95e83fcfa232d838,1500335540.0,3,6,13,3.130492770338699,1467,1513,1042.6153846153843,0,14,292.22471955128213,248,6.0,3.2398486325615075,1.0,0,1,0,0,0,0,1,,1522879130.0,,,1522879130.0,,1522879130.0
gora,2d667edb08ac241e857c9922d05f13a00c91fdc3,1500477297.0,1,3,5,2.1393777131855334,261,25,129.6,0,1,8.727891203703702,13,18.0,16.48815925391467,13.0,0,1,1,1,0,0,1,1501116778.0,1501116778.0,,1501116778.0,1501116778.0,,1501116778.0
